image_id,relative_path,absolute_path,file_name,class_name,class_id
377,Dry chili/Dry chili00378.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00378.JPG,Dry chili00378.JPG,Dry Chili,0
378,Dry chili/Dry chili00379.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00379.JPG,Dry chili00379.JPG,Dry Chili,0
379,Dry chili/Dry chili00380.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00380.JPG,Dry chili00380.JPG,Dry Chili,0
380,Dry chili/Dry chili00381.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00381.JPG,Dry chili00381.JPG,Dry Chili,0
381,Dry chili/Dry chili00382.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00382.JPG,Dry chili00382.JPG,Dry Chili,0
382,Dry chili/Dry chili00383.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00383.JPG,Dry chili00383.JPG,Dry Chili,0
383,Dry chili/Dry chili00384.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00384.JPG,Dry chili00384.JPG,Dry Chili,0
384,Dry chili/Dry chili00385.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00385.JPG,Dry chili00385.JPG,Dry Chili,0
385,Dry chili/Dry chili00386.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00386.JPG,Dry chili00386.JPG,Dry Chili,0
386,Dry chili/Dry chili00387.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00387.JPG,Dry chili00387.JPG,Dry Chili,0
387,Dry chili/Dry chili00388.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00388.JPG,Dry chili00388.JPG,Dry Chili,0
388,Dry chili/Dry chili00389.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00389.JPG,Dry chili00389.JPG,Dry Chili,0
389,Dry chili/Dry chili00390.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00390.JPG,Dry chili00390.JPG,Dry Chili,0
390,Dry chili/Dry chili00391.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00391.JPG,Dry chili00391.JPG,Dry Chili,0
391,Dry chili/Dry chili00392.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00392.JPG,Dry chili00392.JPG,Dry Chili,0
392,Dry chili/Dry chili00393.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00393.JPG,Dry chili00393.JPG,Dry Chili,0
393,Dry chili/Dry chili00394.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00394.JPG,Dry chili00394.JPG,Dry Chili,0
394,Dry chili/Dry chili00395.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00395.JPG,Dry chili00395.JPG,Dry Chili,0
395,Dry chili/Dry chili00396.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00396.JPG,Dry chili00396.JPG,Dry Chili,0
396,Dry chili/Dry chili00397.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00397.JPG,Dry chili00397.JPG,Dry Chili,0
397,Dry chili/Dry chili00398.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00398.JPG,Dry chili00398.JPG,Dry Chili,0
398,Dry chili/Dry chili00399.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00399.JPG,Dry chili00399.JPG,Dry Chili,0
399,Dry chili/Dry chili00400.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00400.JPG,Dry chili00400.JPG,Dry Chili,0
400,Dry chili/Dry chili00401.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00401.JPG,Dry chili00401.JPG,Dry Chili,0
401,Dry chili/Dry chili00402.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00402.JPG,Dry chili00402.JPG,Dry Chili,0
402,Dry chili/Dry chili00403.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00403.JPG,Dry chili00403.JPG,Dry Chili,0
403,Dry chili/Dry chili00404.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00404.JPG,Dry chili00404.JPG,Dry Chili,0
404,Dry chili/Dry chili00405.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00405.JPG,Dry chili00405.JPG,Dry Chili,0
405,Dry chili/Dry chili00406.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00406.JPG,Dry chili00406.JPG,Dry Chili,0
406,Dry chili/Dry chili00407.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00407.JPG,Dry chili00407.JPG,Dry Chili,0
407,Dry chili/Dry chili00408.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00408.JPG,Dry chili00408.JPG,Dry Chili,0
408,Dry chili/Dry chili00409.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00409.JPG,Dry chili00409.JPG,Dry Chili,0
409,Dry chili/Dry chili00410.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00410.JPG,Dry chili00410.JPG,Dry Chili,0
410,Flower/Flower00001.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00001.JPG,Flower00001.JPG,Flower,1
411,Flower/Flower00002.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00002.JPG,Flower00002.JPG,Flower,1
412,Flower/Flower00003.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00003.JPG,Flower00003.JPG,Flower,1
413,Flower/Flower00004.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00004.JPG,Flower00004.JPG,Flower,1
414,Flower/Flower00005.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00005.JPG,Flower00005.JPG,Flower,1
415,Flower/Flower00006.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00006.JPG,Flower00006.JPG,Flower,1
416,Flower/Flower00007.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00007.JPG,Flower00007.JPG,Flower,1
417,Flower/Flower00008.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00008.JPG,Flower00008.JPG,Flower,1
418,Flower/Flower00009.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00009.JPG,Flower00009.JPG,Flower,1
419,Flower/Flower00010.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00010.JPG,Flower00010.JPG,Flower,1
420,Flower/Flower00011.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00011.JPG,Flower00011.JPG,Flower,1
421,Flower/Flower00012.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00012.JPG,Flower00012.JPG,Flower,1
422,Flower/Flower00013.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00013.JPG,Flower00013.JPG,Flower,1
423,Flower/Flower00014.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00014.JPG,Flower00014.JPG,Flower,1
424,Flower/Flower00015.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00015.JPG,Flower00015.JPG,Flower,1
425,Flower/Flower00016.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00016.JPG,Flower00016.JPG,Flower,1
426,Flower/Flower00017.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00017.JPG,Flower00017.JPG,Flower,1
427,Flower/Flower00018.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00018.JPG,Flower00018.JPG,Flower,1
428,Flower/Flower00019.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00019.JPG,Flower00019.JPG,Flower,1
429,Flower/Flower00020.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00020.JPG,Flower00020.JPG,Flower,1
430,Flower/Flower00021.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00021.JPG,Flower00021.JPG,Flower,1
431,Flower/Flower00022.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00022.JPG,Flower00022.JPG,Flower,1
432,Flower/Flower00023.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00023.JPG,Flower00023.JPG,Flower,1
433,Flower/Flower00024.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00024.JPG,Flower00024.JPG,Flower,1
434,Flower/Flower00025.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00025.JPG,Flower00025.JPG,Flower,1
435,Flower/Flower00026.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00026.JPG,Flower00026.JPG,Flower,1
436,Flower/Flower00027.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00027.JPG,Flower00027.JPG,Flower,1
437,Flower/Flower00028.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00028.JPG,Flower00028.JPG,Flower,1
438,Flower/Flower00029.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00029.JPG,Flower00029.JPG,Flower,1
439,Flower/Flower00030.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00030.JPG,Flower00030.JPG,Flower,1
440,Flower/Flower00031.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00031.JPG,Flower00031.JPG,Flower,1
441,Flower/Flower00032.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00032.JPG,Flower00032.JPG,Flower,1
442,Flower/Flower00033.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00033.JPG,Flower00033.JPG,Flower,1
443,Flower/Flower00034.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00034.JPG,Flower00034.JPG,Flower,1
444,Flower/Flower00035.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00035.JPG,Flower00035.JPG,Flower,1
445,Flower/Flower00036.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00036.JPG,Flower00036.JPG,Flower,1
446,Flower/Flower00037.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00037.JPG,Flower00037.JPG,Flower,1
447,Flower/Flower00038.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00038.JPG,Flower00038.JPG,Flower,1
448,Flower/Flower00039.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00039.JPG,Flower00039.JPG,Flower,1
449,Flower/Flower00040.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00040.JPG,Flower00040.JPG,Flower,1
450,Flower/Flower00041.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00041.JPG,Flower00041.JPG,Flower,1
451,Flower/Flower00042.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00042.JPG,Flower00042.JPG,Flower,1
452,Flower/Flower00043.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00043.JPG,Flower00043.JPG,Flower,1
453,Flower/Flower00044.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00044.JPG,Flower00044.JPG,Flower,1
454,Flower/Flower00045.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00045.JPG,Flower00045.JPG,Flower,1
455,Flower/Flower00046.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00046.JPG,Flower00046.JPG,Flower,1
456,Flower/Flower00047.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00047.JPG,Flower00047.JPG,Flower,1
457,Flower/Flower00048.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00048.JPG,Flower00048.JPG,Flower,1
458,Flower/Flower00049.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00049.JPG,Flower00049.JPG,Flower,1
459,Flower/Flower00050.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00050.JPG,Flower00050.JPG,Flower,1
460,Flower/Flower00051.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00051.JPG,Flower00051.JPG,Flower,1
461,Flower/Flower00052.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00052.JPG,Flower00052.JPG,Flower,1
462,Flower/Flower00053.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00053.JPG,Flower00053.JPG,Flower,1
463,Flower/Flower00054.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00054.JPG,Flower00054.JPG,Flower,1
464,Flower/Flower00055.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00055.JPG,Flower00055.JPG,Flower,1
465,Flower/Flower00056.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00056.JPG,Flower00056.JPG,Flower,1
466,Flower/Flower00057.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00057.JPG,Flower00057.JPG,Flower,1
467,Flower/Flower00058.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00058.JPG,Flower00058.JPG,Flower,1
468,Flower/Flower00059.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00059.JPG,Flower00059.JPG,Flower,1
469,Flower/Flower00060.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00060.JPG,Flower00060.JPG,Flower,1
470,Flower/Flower00061.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00061.JPG,Flower00061.JPG,Flower,1
471,Flower/Flower00062.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00062.JPG,Flower00062.JPG,Flower,1
472,Flower/Flower00063.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00063.JPG,Flower00063.JPG,Flower,1
473,Flower/Flower00064.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00064.JPG,Flower00064.JPG,Flower,1
474,Flower/Flower00065.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00065.JPG,Flower00065.JPG,Flower,1
475,Flower/Flower00066.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00066.JPG,Flower00066.JPG,Flower,1
476,Flower/Flower00067.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00067.JPG,Flower00067.JPG,Flower,1
477,Flower/Flower00068.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00068.JPG,Flower00068.JPG,Flower,1
478,Flower/Flower00069.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Flower/Flower00069.JPG,Flower00069.JPG,Flower,1
