path,class,label,source_group,dataset_mode,grouping_strategy
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00107_shifted_1280.jpg,Bacterial Spot,0,class0::bacterial_spot00107,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00107_zoomed_1276.jpg,Bacterial Spot,0,class0::bacterial_spot00107,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00107_zoomed_1282.jpg,Bacterial Spot,0,class0::bacterial_spot00107,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00107_zoomed_1927.jpg,Bacterial Spot,0,class0::bacterial_spot00107,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00108_bright_1287.jpg,Bacterial Spot,0,class0::bacterial_spot00108,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00108_bright_1293.jpg,Bacterial Spot,0,class0::bacterial_spot00108,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00108_flipped_1284.jpg,Bacterial Spot,0,class0::bacterial_spot00108,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00108_flipped_1290.jpg,Bacterial Spot,0,class0::bacterial_spot00108,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00108_flipped_1953.jpg,Bacterial Spot,0,class0::bacterial_spot00108,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00108_rotated_1285.jpg,Bacterial Spot,0,class0::bacterial_spot00108,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00108_rotated_1291.jpg,Bacterial Spot,0,class0::bacterial_spot00108,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00108_sheared_1289.jpg,Bacterial Spot,0,class0::bacterial_spot00108,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00108_sheared_1295.jpg,Bacterial Spot,0,class0::bacterial_spot00108,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00108_sheared_1888.jpg,Bacterial Spot,0,class0::bacterial_spot00108,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00108_shifted_1286.jpg,Bacterial Spot,0,class0::bacterial_spot00108,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00108_shifted_1292.jpg,Bacterial Spot,0,class0::bacterial_spot00108,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00108_zoomed_1288.jpg,Bacterial Spot,0,class0::bacterial_spot00108,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00108_zoomed_1294.jpg,Bacterial Spot,0,class0::bacterial_spot00108,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00109_bright_1299.jpg,Bacterial Spot,0,class0::bacterial_spot00109,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00109_bright_1305.jpg,Bacterial Spot,0,class0::bacterial_spot00109,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00109_flipped_1296.jpg,Bacterial Spot,0,class0::bacterial_spot00109,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00109_flipped_1302.jpg,Bacterial Spot,0,class0::bacterial_spot00109,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00109_rotated_1297.jpg,Bacterial Spot,0,class0::bacterial_spot00109,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00109_rotated_1303.jpg,Bacterial Spot,0,class0::bacterial_spot00109,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00109_sheared_1301.jpg,Bacterial Spot,0,class0::bacterial_spot00109,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00109_sheared_1307.jpg,Bacterial Spot,0,class0::bacterial_spot00109,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00109_shifted_1298.jpg,Bacterial Spot,0,class0::bacterial_spot00109,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00109_shifted_1304.jpg,Bacterial Spot,0,class0::bacterial_spot00109,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00109_zoomed_1300.jpg,Bacterial Spot,0,class0::bacterial_spot00109,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00109_zoomed_1306.jpg,Bacterial Spot,0,class0::bacterial_spot00109,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00109_zoomed_1903.jpg,Bacterial Spot,0,class0::bacterial_spot00109,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00110_bright_1311.jpg,Bacterial Spot,0,class0::bacterial_spot00110,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00110_bright_1317.jpg,Bacterial Spot,0,class0::bacterial_spot00110,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00110_flipped_1308.jpg,Bacterial Spot,0,class0::bacterial_spot00110,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00110_flipped_1314.jpg,Bacterial Spot,0,class0::bacterial_spot00110,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00110_rotated_1309.jpg,Bacterial Spot,0,class0::bacterial_spot00110,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00110_rotated_1315.jpg,Bacterial Spot,0,class0::bacterial_spot00110,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00110_sheared_1313.jpg,Bacterial Spot,0,class0::bacterial_spot00110,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00110_sheared_1319.jpg,Bacterial Spot,0,class0::bacterial_spot00110,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00110_shifted_1310.jpg,Bacterial Spot,0,class0::bacterial_spot00110,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00110_shifted_1316.jpg,Bacterial Spot,0,class0::bacterial_spot00110,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00110_zoomed_1312.jpg,Bacterial Spot,0,class0::bacterial_spot00110,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00110_zoomed_1318.jpg,Bacterial Spot,0,class0::bacterial_spot00110,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00111_bright_1323.jpg,Bacterial Spot,0,class0::bacterial_spot00111,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00111_bright_1329.jpg,Bacterial Spot,0,class0::bacterial_spot00111,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00111_flipped_1320.jpg,Bacterial Spot,0,class0::bacterial_spot00111,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00111_flipped_1326.jpg,Bacterial Spot,0,class0::bacterial_spot00111,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00111_rotated_1321.jpg,Bacterial Spot,0,class0::bacterial_spot00111,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00111_rotated_1327.jpg,Bacterial Spot,0,class0::bacterial_spot00111,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00111_sheared_1325.jpg,Bacterial Spot,0,class0::bacterial_spot00111,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00111_sheared_1331.jpg,Bacterial Spot,0,class0::bacterial_spot00111,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00111_shifted_1322.jpg,Bacterial Spot,0,class0::bacterial_spot00111,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00111_shifted_1328.jpg,Bacterial Spot,0,class0::bacterial_spot00111,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00111_zoomed_1324.jpg,Bacterial Spot,0,class0::bacterial_spot00111,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00111_zoomed_1330.jpg,Bacterial Spot,0,class0::bacterial_spot00111,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00112_bright_1335.jpg,Bacterial Spot,0,class0::bacterial_spot00112,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00112_bright_1341.jpg,Bacterial Spot,0,class0::bacterial_spot00112,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00112_flipped_1332.jpg,Bacterial Spot,0,class0::bacterial_spot00112,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00112_flipped_1338.jpg,Bacterial Spot,0,class0::bacterial_spot00112,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00112_rotated_1333.jpg,Bacterial Spot,0,class0::bacterial_spot00112,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00112_rotated_1339.jpg,Bacterial Spot,0,class0::bacterial_spot00112,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00112_sheared_1337.jpg,Bacterial Spot,0,class0::bacterial_spot00112,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00112_sheared_1343.jpg,Bacterial Spot,0,class0::bacterial_spot00112,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00112_shifted_1334.jpg,Bacterial Spot,0,class0::bacterial_spot00112,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00112_shifted_1340.jpg,Bacterial Spot,0,class0::bacterial_spot00112,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00112_shifted_1938.jpg,Bacterial Spot,0,class0::bacterial_spot00112,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00112_zoomed_1336.jpg,Bacterial Spot,0,class0::bacterial_spot00112,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00112_zoomed_1342.jpg,Bacterial Spot,0,class0::bacterial_spot00112,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00113_bright_1347.jpg,Bacterial Spot,0,class0::bacterial_spot00113,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00113_bright_1353.jpg,Bacterial Spot,0,class0::bacterial_spot00113,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00113_flipped_1344.jpg,Bacterial Spot,0,class0::bacterial_spot00113,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00113_flipped_1350.jpg,Bacterial Spot,0,class0::bacterial_spot00113,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00113_rotated_1345.jpg,Bacterial Spot,0,class0::bacterial_spot00113,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00113_rotated_1351.jpg,Bacterial Spot,0,class0::bacterial_spot00113,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00113_sheared_1349.jpg,Bacterial Spot,0,class0::bacterial_spot00113,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00113_sheared_1355.jpg,Bacterial Spot,0,class0::bacterial_spot00113,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00113_shifted_1346.jpg,Bacterial Spot,0,class0::bacterial_spot00113,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00113_shifted_1352.jpg,Bacterial Spot,0,class0::bacterial_spot00113,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00113_zoomed_1348.jpg,Bacterial Spot,0,class0::bacterial_spot00113,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00113_zoomed_1354.jpg,Bacterial Spot,0,class0::bacterial_spot00113,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00114_bright_1359.jpg,Bacterial Spot,0,class0::bacterial_spot00114,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00114_bright_1365.jpg,Bacterial Spot,0,class0::bacterial_spot00114,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00114_flipped_1356.jpg,Bacterial Spot,0,class0::bacterial_spot00114,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00114_flipped_1362.jpg,Bacterial Spot,0,class0::bacterial_spot00114,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00114_rotated_1357.jpg,Bacterial Spot,0,class0::bacterial_spot00114,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00114_rotated_1363.jpg,Bacterial Spot,0,class0::bacterial_spot00114,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00114_sheared_1361.jpg,Bacterial Spot,0,class0::bacterial_spot00114,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00114_sheared_1367.jpg,Bacterial Spot,0,class0::bacterial_spot00114,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00114_shifted_1358.jpg,Bacterial Spot,0,class0::bacterial_spot00114,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00114_shifted_1364.jpg,Bacterial Spot,0,class0::bacterial_spot00114,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00114_shifted_1951.jpg,Bacterial Spot,0,class0::bacterial_spot00114,augmented,known_aug_marker
